filename,audio_path,video_path,text,label
sample_02358,data/raw/audio\sample_02358.wav,data/raw/video\sample_02358.mp4,"An average performance, could be better.",1
sample_08467,data/raw/audio\sample_08467.wav,data/raw/video\sample_08467.mp4,"Great film, emotional and powerful.",2
sample_00274,data/raw/audio\sample_00274.wav,data/raw/video\sample_00274.mp4,Mediocre storyline but decent acting.,1
sample_02473,data/raw/audio\sample_02473.wav,data/raw/video\sample_02473.mp4,"This was terrible, I hated every moment.",0
sample_05489,data/raw/audio\sample_05489.wav,data/raw/video\sample_05489.mp4,"Great film, emotional and powerful.",2
sample_04771,data/raw/audio\sample_04771.wav,data/raw/video\sample_04771.mp4,"It was okay, not great but not bad either.",1
sample_02107,data/raw/audio\sample_02107.wav,data/raw/video\sample_02107.mp4,"Completely disappointed, waste of time.",0
sample_07500,data/raw/audio\sample_07500.wav,data/raw/video\sample_07500.mp4,"An average performance, could be better.",1
sample_04414,data/raw/audio\sample_04414.wav,data/raw/video\sample_04414.mp4,"Awful experience, not worth watching.",0
sample_08138,data/raw/audio\sample_08138.wav,data/raw/video\sample_08138.mp4,"It was okay, not great but not bad either.",1
sample_08660,data/raw/audio\sample_08660.wav,data/raw/video\sample_08660.mp4,"Completely disappointed, waste of time.",0
sample_08239,data/raw/audio\sample_08239.wav,data/raw/video\sample_08239.mp4,"Wonderful, exceeded all expectations!",2
sample_02417,data/raw/audio\sample_02417.wav,data/raw/video\sample_02417.mp4,"Great film, emotional and powerful.",2
sample_08771,data/raw/audio\sample_08771.wav,data/raw/video\sample_08771.mp4,"Great film, emotional and powerful.",2
sample_02236,data/raw/audio\sample_02236.wav,data/raw/video\sample_02236.mp4,"Absolutely loved it, fantastic experience!",2
sample_03767,data/raw/audio\sample_03767.wav,data/raw/video\sample_03767.mp4,"Wonderful, exceeded all expectations!",2
sample_09791,data/raw/audio\sample_09791.wav,data/raw/video\sample_09791.mp4,"An average performance, could be better.",1
sample_09989,data/raw/audio\sample_09989.wav,data/raw/video\sample_09989.mp4,"It was okay, not great but not bad either.",1
sample_09965,data/raw/audio\sample_09965.wav,data/raw/video\sample_09965.mp4,Mediocre storyline but decent acting.,1
sample_07323,data/raw/audio\sample_07323.wav,data/raw/video\sample_07323.mp4,"Awful experience, not worth watching.",0
sample_01383,data/raw/audio\sample_01383.wav,data/raw/video\sample_01383.mp4,"Awful experience, not worth watching.",0
sample_03101,data/raw/audio\sample_03101.wav,data/raw/video\sample_03101.mp4,"Absolutely loved it, fantastic experience!",2
sample_03921,data/raw/audio\sample_03921.wav,data/raw/video\sample_03921.mp4,Mediocre storyline but decent acting.,1
sample_06685,data/raw/audio\sample_06685.wav,data/raw/video\sample_06685.mp4,Mediocre storyline but decent acting.,1
sample_03194,data/raw/audio\sample_03194.wav,data/raw/video\sample_03194.mp4,"Awful experience, not worth watching.",0
sample_01941,data/raw/audio\sample_01941.wav,data/raw/video\sample_01941.mp4,"Wonderful, exceeded all expectations!",2
sample_07713,data/raw/audio\sample_07713.wav,data/raw/video\sample_07713.mp4,"An average performance, could be better.",1
sample_04896,data/raw/audio\sample_04896.wav,data/raw/video\sample_04896.mp4,"An average performance, could be better.",1
sample_04782,data/raw/audio\sample_04782.wav,data/raw/video\sample_04782.mp4,"An average performance, could be better.",1
sample_01496,data/raw/audio\sample_01496.wav,data/raw/video\sample_01496.mp4,"It was okay, not great but not bad either.",1
sample_01957,data/raw/audio\sample_01957.wav,data/raw/video\sample_01957.mp4,"This was terrible, I hated every moment.",0
sample_09171,data/raw/audio\sample_09171.wav,data/raw/video\sample_09171.mp4,"It was okay, not great but not bad either.",1
sample_09745,data/raw/audio\sample_09745.wav,data/raw/video\sample_09745.mp4,"An average performance, could be better.",1
sample_07332,data/raw/audio\sample_07332.wav,data/raw/video\sample_07332.mp4,"An average performance, could be better.",1
sample_07949,data/raw/audio\sample_07949.wav,data/raw/video\sample_07949.mp4,"Wonderful, exceeded all expectations!",2
sample_03017,data/raw/audio\sample_03017.wav,data/raw/video\sample_03017.mp4,"Great film, emotional and powerful.",2
sample_06746,data/raw/audio\sample_06746.wav,data/raw/video\sample_06746.mp4,"Completely disappointed, waste of time.",0
sample_00513,data/raw/audio\sample_00513.wav,data/raw/video\sample_00513.mp4,"It was okay, not great but not bad either.",1
sample_03934,data/raw/audio\sample_03934.wav,data/raw/video\sample_03934.mp4,Mediocre storyline but decent acting.,1
sample_03025,data/raw/audio\sample_03025.wav,data/raw/video\sample_03025.mp4,"Completely disappointed, waste of time.",0
sample_01199,data/raw/audio\sample_01199.wav,data/raw/video\sample_01199.mp4,"Awful experience, not worth watching.",0
sample_05028,data/raw/audio\sample_05028.wav,data/raw/video\sample_05028.mp4,"Great film, emotional and powerful.",2
sample_09784,data/raw/audio\sample_09784.wav,data/raw/video\sample_09784.mp4,"An average performance, could be better.",1
sample_00921,data/raw/audio\sample_00921.wav,data/raw/video\sample_00921.mp4,Mediocre storyline but decent acting.,1
sample_04649,data/raw/audio\sample_04649.wav,data/raw/video\sample_04649.mp4,"An average performance, could be better.",1
sample_05332,data/raw/audio\sample_05332.wav,data/raw/video\sample_05332.mp4,Mediocre storyline but decent acting.,1
sample_01076,data/raw/audio\sample_01076.wav,data/raw/video\sample_01076.mp4,"Great film, emotional and powerful.",2
sample_06768,data/raw/audio\sample_06768.wav,data/raw/video\sample_06768.mp4,"It was okay, not great but not bad either.",1
sample_09410,data/raw/audio\sample_09410.wav,data/raw/video\sample_09410.mp4,"This was terrible, I hated every moment.",0
sample_01671,data/raw/audio\sample_01671.wav,data/raw/video\sample_01671.mp4,"Completely disappointed, waste of time.",0
sample_00474,data/raw/audio\sample_00474.wav,data/raw/video\sample_00474.mp4,"Awful experience, not worth watching.",0
sample_09186,data/raw/audio\sample_09186.wav,data/raw/video\sample_09186.mp4,"Absolutely loved it, fantastic experience!",2
sample_08839,data/raw/audio\sample_08839.wav,data/raw/video\sample_08839.mp4,"Completely disappointed, waste of time.",0
sample_05758,data/raw/audio\sample_05758.wav,data/raw/video\sample_05758.mp4,Mediocre storyline but decent acting.,1
sample_06297,data/raw/audio\sample_06297.wav,data/raw/video\sample_06297.mp4,"This was terrible, I hated every moment.",0
sample_02478,data/raw/audio\sample_02478.wav,data/raw/video\sample_02478.mp4,"Awful experience, not worth watching.",0
sample_05493,data/raw/audio\sample_05493.wav,data/raw/video\sample_05493.mp4,"An average performance, could be better.",1
sample_03914,data/raw/audio\sample_03914.wav,data/raw/video\sample_03914.mp4,"An average performance, could be better.",1
sample_02138,data/raw/audio\sample_02138.wav,data/raw/video\sample_02138.mp4,Mediocre storyline but decent acting.,1
sample_05454,data/raw/audio\sample_05454.wav,data/raw/video\sample_05454.mp4,"Wonderful, exceeded all expectations!",2
sample_05379,data/raw/audio\sample_05379.wav,data/raw/video\sample_05379.mp4,"Absolutely loved it, fantastic experience!",2
sample_08985,data/raw/audio\sample_08985.wav,data/raw/video\sample_08985.mp4,"It was okay, not great but not bad either.",1
sample_04023,data/raw/audio\sample_04023.wav,data/raw/video\sample_04023.mp4,"Awful experience, not worth watching.",0
sample_03485,data/raw/audio\sample_03485.wav,data/raw/video\sample_03485.mp4,"It was okay, not great but not bad either.",1
sample_02455,data/raw/audio\sample_02455.wav,data/raw/video\sample_02455.mp4,"It was okay, not great but not bad either.",1
sample_02464,data/raw/audio\sample_02464.wav,data/raw/video\sample_02464.mp4,"Awful experience, not worth watching.",0
sample_08696,data/raw/audio\sample_08696.wav,data/raw/video\sample_08696.mp4,"It was okay, not great but not bad either.",1
sample_01369,data/raw/audio\sample_01369.wav,data/raw/video\sample_01369.mp4,Mediocre storyline but decent acting.,1
sample_06688,data/raw/audio\sample_06688.wav,data/raw/video\sample_06688.mp4,"This was terrible, I hated every moment.",0
sample_07456,data/raw/audio\sample_07456.wav,data/raw/video\sample_07456.mp4,"Great film, emotional and powerful.",2
sample_09974,data/raw/audio\sample_09974.wav,data/raw/video\sample_09974.mp4,Mediocre storyline but decent acting.,1
sample_01901,data/raw/audio\sample_01901.wav,data/raw/video\sample_01901.mp4,"Great film, emotional and powerful.",2
sample_04871,data/raw/audio\sample_04871.wav,data/raw/video\sample_04871.mp4,"It was okay, not great but not bad either.",1
sample_04710,data/raw/audio\sample_04710.wav,data/raw/video\sample_04710.mp4,"Awful experience, not worth watching.",0
sample_07886,data/raw/audio\sample_07886.wav,data/raw/video\sample_07886.mp4,"Absolutely loved it, fantastic experience!",2
sample_01793,data/raw/audio\sample_01793.wav,data/raw/video\sample_01793.mp4,"Wonderful, exceeded all expectations!",2
sample_02874,data/raw/audio\sample_02874.wav,data/raw/video\sample_02874.mp4,"Absolutely loved it, fantastic experience!",2
sample_06217,data/raw/audio\sample_06217.wav,data/raw/video\sample_06217.mp4,"It was okay, not great but not bad either.",1
sample_05213,data/raw/audio\sample_05213.wav,data/raw/video\sample_05213.mp4,Mediocre storyline but decent acting.,1
sample_02245,data/raw/audio\sample_02245.wav,data/raw/video\sample_02245.mp4,"Wonderful, exceeded all expectations!",2
sample_01741,data/raw/audio\sample_01741.wav,data/raw/video\sample_01741.mp4,"Absolutely loved it, fantastic experience!",2
sample_01020,data/raw/audio\sample_01020.wav,data/raw/video\sample_01020.mp4,"Awful experience, not worth watching.",0
sample_00705,data/raw/audio\sample_00705.wav,data/raw/video\sample_00705.mp4,"It was okay, not great but not bad either.",1
sample_04294,data/raw/audio\sample_04294.wav,data/raw/video\sample_04294.mp4,"Great film, emotional and powerful.",2
sample_05576,data/raw/audio\sample_05576.wav,data/raw/video\sample_05576.mp4,"Wonderful, exceeded all expectations!",2
sample_07166,data/raw/audio\sample_07166.wav,data/raw/video\sample_07166.mp4,"This was terrible, I hated every moment.",0
sample_08177,data/raw/audio\sample_08177.wav,data/raw/video\sample_08177.mp4,"An average performance, could be better.",1
sample_00908,data/raw/audio\sample_00908.wav,data/raw/video\sample_00908.mp4,"An average performance, could be better.",1
sample_05193,data/raw/audio\sample_05193.wav,data/raw/video\sample_05193.mp4,"It was okay, not great but not bad either.",1
sample_03077,data/raw/audio\sample_03077.wav,data/raw/video\sample_03077.mp4,Mediocre storyline but decent acting.,1
sample_09366,data/raw/audio\sample_09366.wav,data/raw/video\sample_09366.mp4,"Awful experience, not worth watching.",0
sample_00594,data/raw/audio\sample_00594.wav,data/raw/video\sample_00594.mp4,"This was terrible, I hated every moment.",0
sample_05304,data/raw/audio\sample_05304.wav,data/raw/video\sample_05304.mp4,"Wonderful, exceeded all expectations!",2
sample_00440,data/raw/audio\sample_00440.wav,data/raw/video\sample_00440.mp4,"Great film, emotional and powerful.",2
sample_07606,data/raw/audio\sample_07606.wav,data/raw/video\sample_07606.mp4,"An average performance, could be better.",1
sample_04092,data/raw/audio\sample_04092.wav,data/raw/video\sample_04092.mp4,"Wonderful, exceeded all expectations!",2
sample_06134,data/raw/audio\sample_06134.wav,data/raw/video\sample_06134.mp4,"This was terrible, I hated every moment.",0
sample_00010,data/raw/audio\sample_00010.wav,data/raw/video\sample_00010.mp4,"Wonderful, exceeded all expectations!",2
sample_03776,data/raw/audio\sample_03776.wav,data/raw/video\sample_03776.mp4,"It was okay, not great but not bad either.",1
sample_08999,data/raw/audio\sample_08999.wav,data/raw/video\sample_08999.mp4,"This was terrible, I hated every moment.",0
sample_03708,data/raw/audio\sample_03708.wav,data/raw/video\sample_03708.mp4,"It was okay, not great but not bad either.",1
sample_03780,data/raw/audio\sample_03780.wav,data/raw/video\sample_03780.mp4,"Absolutely loved it, fantastic experience!",2
sample_00093,data/raw/audio\sample_00093.wav,data/raw/video\sample_00093.mp4,"An average performance, could be better.",1
sample_09239,data/raw/audio\sample_09239.wav,data/raw/video\sample_09239.mp4,"It was okay, not great but not bad either.",1
sample_03949,data/raw/audio\sample_03949.wav,data/raw/video\sample_03949.mp4,"Completely disappointed, waste of time.",0
sample_05785,data/raw/audio\sample_05785.wav,data/raw/video\sample_05785.mp4,"An average performance, could be better.",1
sample_04870,data/raw/audio\sample_04870.wav,data/raw/video\sample_04870.mp4,"Great film, emotional and powerful.",2
sample_04802,data/raw/audio\sample_04802.wav,data/raw/video\sample_04802.mp4,"Great film, emotional and powerful.",2
sample_04867,data/raw/audio\sample_04867.wav,data/raw/video\sample_04867.mp4,"Completely disappointed, waste of time.",0
sample_00292,data/raw/audio\sample_00292.wav,data/raw/video\sample_00292.mp4,"Absolutely loved it, fantastic experience!",2
sample_07888,data/raw/audio\sample_07888.wav,data/raw/video\sample_07888.mp4,"This was terrible, I hated every moment.",0
sample_07405,data/raw/audio\sample_07405.wav,data/raw/video\sample_07405.mp4,"Completely disappointed, waste of time.",0
sample_05595,data/raw/audio\sample_05595.wav,data/raw/video\sample_05595.mp4,"Completely disappointed, waste of time.",0
sample_02886,data/raw/audio\sample_02886.wav,data/raw/video\sample_02886.mp4,"Great film, emotional and powerful.",2
sample_06454,data/raw/audio\sample_06454.wav,data/raw/video\sample_06454.mp4,"Wonderful, exceeded all expectations!",2
sample_02542,data/raw/audio\sample_02542.wav,data/raw/video\sample_02542.mp4,"An average performance, could be better.",1
sample_01765,data/raw/audio\sample_01765.wav,data/raw/video\sample_01765.mp4,"An average performance, could be better.",1
sample_06800,data/raw/audio\sample_06800.wav,data/raw/video\sample_06800.mp4,"It was okay, not great but not bad either.",1
sample_01877,data/raw/audio\sample_01877.wav,data/raw/video\sample_01877.mp4,"This was terrible, I hated every moment.",0
sample_01981,data/raw/audio\sample_01981.wav,data/raw/video\sample_01981.mp4,"Completely disappointed, waste of time.",0
sample_09729,data/raw/audio\sample_09729.wav,data/raw/video\sample_09729.mp4,"Great film, emotional and powerful.",2
sample_09608,data/raw/audio\sample_09608.wav,data/raw/video\sample_09608.mp4,"Absolutely loved it, fantastic experience!",2
sample_02685,data/raw/audio\sample_02685.wav,data/raw/video\sample_02685.mp4,"An average performance, could be better.",1
sample_08930,data/raw/audio\sample_08930.wav,data/raw/video\sample_08930.mp4,"It was okay, not great but not bad either.",1
sample_03458,data/raw/audio\sample_03458.wav,data/raw/video\sample_03458.mp4,"Awful experience, not worth watching.",0
sample_04541,data/raw/audio\sample_04541.wav,data/raw/video\sample_04541.mp4,"It was okay, not great but not bad either.",1
sample_02178,data/raw/audio\sample_02178.wav,data/raw/video\sample_02178.mp4,Mediocre storyline but decent acting.,1
